timestamp,request_count,active_users,cpu_usage,memory_usage,db_query_time_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,error_rate
2026-04-02 01:10:00,123,59,31.47,38.19,21.1,75.64,137.7,223.03,0.0012
2026-04-02 01:15:00,158,74,30.8,40.08,21.23,83.94,159.65,240.23,0.005
2026-04-02 01:20:00,110,54,28.75,37.17,23.76,81.28,160.9,240.31,0.005
2026-04-02 01:25:00,127,62,31.16,37.99,26.41,86.98,175.18,226.35,0.0033
2026-04-02 01:30:00,162,78,32.62,40.47,27.29,89.57,167.04,246.04,0.0011
2026-04-02 01:35:00,124,61,27.75,37.18,23.74,83.56,148.34,233.63,0.002
2026-04-02 01:40:00,126,61,29.64,37.72,24.73,80.88,154.83,218.61,0.002
2026-04-02 01:45:00,124,58,28.06,36.56,21.57,81.56,164.85,222.96,0.0012
2026-04-02 01:50:00,137,63,29.66,38.68,23.22,84.04,153.04,211.96,0.0025
2026-04-02 01:55:00,136,65,31.86,38.97,20.44,82.32,156.01,222.43,0.001
2026-04-02 02:00:00,155,72,29.92,39.08,19.88,78.56,152.32,200.84,0.0018
2026-04-02 02:05:00,167,79,32.33,39.77,21.67,83.5,149.33,217.87,0.0022
2026-04-02 02:10:00,163,78,31.5,38.62,21.53,79.66,153.74,223.22,0.0028
2026-04-02 02:15:00,135,65,29.23,38.67,19.51,79.33,165.67,189.28,0.0054
2026-04-02 02:20:00,173,84,32.65,42.23,21.02,80.22,166.62,194.59,0.0044
2026-04-02 02:25:00,134,65,28.53,40.19,20.45,77.27,153.88,205.75,0.0017
2026-04-02 02:30:00,127,65,26.54,40.86,20.46,75.68,137.57,197.28,0.0056
2026-04-02 02:35:00,120,62,24.04,39.88,19.42,69.38,120.66,168.3,0.0075
2026-04-02 02:40:00,142,71,28.68,41.26,21.28,74.3,130.37,202.04,0.0062
2026-04-02 02:45:00,123,60,27.09,40.72,21.93,77.34,130.85,190.02,0.0012
2026-04-02 02:50:00,115,55,27.81,39.51,21.3,74.81,130.39,176.34,0.0054
2026-04-02 02:55:00,138,65,28.73,40.3,22.87,78.33,143.37,196.43,0.0036
2026-04-02 03:00:00,126,57,26.36,40.03,21.8,78.55,135.37,198.43,0.0036
2026-04-02 03:05:00,131,58,28.35,40.35,21.31,82.5,145.11,205.72,0.0025
2026-04-02 03:10:00,150,66,30.39,40.11,22.73,87.6,162.59,227.73,0.0029
2026-04-02 03:15:00,153,68,30.17,37.71,23.1,86.92,143.07,255.6,0.0019
2026-04-02 03:20:00,130,61,29.19,36.46,21.48,83.39,153.21,234.82,0.0015
2026-04-02 03:25:00,132,59,27.79,34.63,19.78,80.8,149.35,202.64,0.0027
2026-04-02 03:30:00,165,77,32.03,36.05,22.33,83.94,160.7,227.66,0.0013
2026-04-02 03:35:00,107,51,29.81,32.59,20.73,79.55,158.17,181.13,0.0038
2026-04-02 03:40:00,151,68,33.18,35.13,21.4,81.49,167.66,237.79,0.002
2026-04-02 03:45:00,110,51,29.0,34.35,20.09,79.26,157.6,200.68,0.0032
2026-04-02 03:50:00,155,71,31.76,38.3,22.44,86.53,171.28,237.0,0.0028
2026-04-02 03:55:00,123,56,31.55,37.06,23.9,79.71,153.58,222.67,0.0015
2026-04-02 04:00:00,120,54,32.36,37.52,23.43,84.89,157.41,225.4,0.0027
2026-04-02 04:05:00,131,57,34.88,38.64,25.84,88.29,159.4,269.73,0.0049
2026-04-02 04:10:00,129,58,31.81,35.78,23.28,83.11,154.92,274.13,0.0021
2026-04-02 04:15:00,111,49,28.39,35.07,21.67,83.06,155.42,233.54,0.0011
2026-04-02 04:20:00,117,49,28.78,33.85,21.68,82.78,155.19,241.12,0.004
2026-04-02 04:25:00,129,56,30.02,35.6,20.88,84.89,147.75,224.92,0.003
2026-04-02 04:30:00,98,40,27.31,32.08,20.18,78.53,117.98,227.47,0.0012
2026-04-02 04:35:00,93,36,26.21,32.3,19.21,79.51,131.78,239.74,0.0012
2026-04-02 04:40:00,113,47,29.52,34.55,18.44,80.91,128.83,252.43,0.0012
2026-04-02 04:45:00,100,40,27.97,33.06,16.35,77.65,134.83,198.68,0.0032
2026-04-02 04:50:00,116,43,26.92,35.44,16.83,77.51,152.56,193.32,0.0025
2026-04-02 04:55:00,85,31,23.44,34.41,16.98,79.18,149.42,189.32,0.002
2026-04-02 05:00:00,94,35,25.15,35.37,16.35,83.11,150.51,200.46,0.0016
2026-04-02 05:05:00,85,31,29.41,35.53,17.7,75.55,132.42,218.51,0.0018
2026-04-02 05:10:00,108,42,28.5,36.35,18.27,80.77,140.08,196.18,0.0046
2026-04-02 05:15:00,101,40,27.24,36.06,18.11,75.71,133.96,198.14,0.0049
2026-04-02 05:20:00,104,40,30.96,36.16,18.0,79.47,154.97,229.74,0.0017
2026-04-02 05:25:00,104,44,29.07,36.07,18.32,73.74,140.27,195.03,0.002
2026-04-02 05:30:00,149,61,32.26,37.87,19.26,82.12,154.76,235.39,0.0024
2026-04-02 05:35:00,100,41,31.11,33.99,19.53,77.25,149.81,223.72,0.0027
2026-04-02 05:40:00,129,56,30.42,35.62,18.44,77.64,158.82,214.69,0.0027
2026-04-02 05:45:00,96,39,27.2,33.68,17.94,73.95,144.06,214.44,0.0019
2026-04-02 05:50:00,102,40,26.68,33.61,16.75,71.89,136.6,191.82,0.0028
2026-04-02 05:55:00,116,49,25.46,35.67,17.13,72.39,121.58,206.68,0.0052
2026-04-02 06:00:00,119,49,28.79,34.85,16.74,73.98,121.79,211.24,0.0016
2026-04-02 06:05:00,156,65,30.29,37.15,17.02,78.3,126.45,216.34,0.002
2026-04-02 06:10:00,154,66,28.94,38.5,17.67,80.56,137.26,216.02,0.0022
2026-04-02 06:15:00,148,64,28.35,39.1,17.61,85.77,144.53,206.71,0.0019
2026-04-02 06:20:00,143,58,29.96,39.9,19.97,83.97,145.47,212.21,0.0037
2026-04-02 06:25:00,131,57,29.23,38.23,20.81,84.19,143.34,201.68,0.0024
2026-04-02 06:30:00,126,54,27.67,38.59,21.3,86.04,144.72,221.72,0.002
2026-04-02 06:35:00,155,66,30.54,38.83,22.27,86.78,139.37,250.46,0.0023
2026-04-02 06:40:00,137,59,30.58,37.54,21.77,78.5,138.06,228.99,0.0038
2026-04-02 06:45:00,129,57,29.62,36.92,22.47,75.53,141.35,202.0,0.0016
2026-04-02 06:50:00,112,53,27.86,35.45,21.09,69.47,128.46,181.33,0.0015
2026-04-02 06:55:00,106,47,28.96,34.95,22.91,81.34,153.85,222.56,0.0033
2026-04-02 07:00:00,162,74,32.04,37.81,22.29,88.15,172.15,253.26,0.0023
2026-04-02 07:05:00,136,64,32.39,35.62,20.39,86.54,170.08,274.6,0.0027
2026-04-02 07:10:00,157,73,31.76,38.04,19.3,88.24,176.85,273.58,0.0033
2026-04-02 07:15:00,129,61,28.39,36.46,17.47,79.57,160.84,230.16,0.0011
2026-04-02 07:20:00,169,81,29.9,39.04,17.0,88.49,186.45,253.07,0.001
2026-04-02 07:25:00,126,58,27.09,36.88,17.02,82.78,145.41,220.51,0.0019
2026-04-02 07:30:00,180,86,31.28,40.02,19.61,88.26,166.63,244.97,0.0016
2026-04-02 07:35:00,133,61,26.4,37.49,18.63,84.43,143.7,236.4,0.0034
2026-04-02 07:40:00,160,71,29.2,38.69,18.07,86.24,166.75,229.27,0.0019
2026-04-02 07:45:00,145,64,29.55,39.32,18.19,87.42,166.36,243.5,0.0028
2026-04-02 07:50:00,98,47,24.28,37.23,18.24,83.99,154.8,219.07,0.0031
2026-04-02 07:55:00,116,54,25.43,37.89,18.37,81.07,149.4,241.6,0.002
2026-04-02 08:00:00,349,158,43.07,50.28,22.9,106.34,218.7,351.76,0.0103
2026-04-02 08:05:00,346,160,41.5,49.86,21.39,99.7,217.62,320.91,0.0065
2026-04-02 08:10:00,385,176,44.37,52.37,22.46,99.86,224.57,302.46,0.0025
2026-04-02 08:15:00,378,171,46.18,53.36,22.76,105.06,244.03,357.94,0.009
2026-04-02 08:20:00,384,172,49.24,51.91,23.41,110.45,243.62,382.01,0.0118
2026-04-02 08:25:00,366,167,47.8,51.49,24.06,102.46,196.58,366.99,0.0104
2026-04-02 08:30:00,368,168,46.92,52.57,24.14,101.86,209.84,339.12,0.0075
2026-04-02 08:35:00,397,184,47.64,52.31,24.67,106.5,208.59,348.14,0.0106
2026-04-02 08:40:00,360,169,46.39,50.08,24.69,105.15,206.51,307.53,0.0072
2026-04-02 08:45:00,406,187,50.72,51.6,24.47,115.84,238.18,407.7,0.0169
2026-04-02 08:50:00,414,191,48.68,52.72,26.57,113.83,234.28,388.92,0.0121
2026-04-02 08:55:00,367,168,46.79,49.87,24.83,106.87,225.81,389.1,0.012
2026-04-02 09:00:00,354,160,44.49,49.13,24.88,106.84,210.18,350.21,0.0096
2026-04-02 09:05:00,400,189,46.3,51.46,24.41,107.75,224.64,359.3,0.0121
2026-04-02 09:10:00,374,179,44.68,50.95,24.34,103.65,210.6,352.84,0.0099
2026-04-02 09:15:00,364,175,45.78,50.63,24.7,102.46,236.42,343.66,0.0093
2026-04-02 09:20:00,363,172,45.92,50.75,26.46,106.09,214.41,338.03,0.0087
2026-04-02 09:25:00,374,180,46.84,51.49,26.23,106.5,219.38,329.65,0.0057
2026-04-02 09:30:00,385,186,47.79,52.59,27.71,111.59,238.12,344.54,0.0098
2026-04-02 09:35:00,353,174,45.89,50.33,26.86,108.11,220.51,392.18,0.0142
2026-04-02 09:40:00,349,174,44.94,51.7,28.46,99.68,197.0,322.9,0.0039
2026-04-02 09:45:00,395,190,48.8,52.67,26.78,99.63,217.86,287.01,0.0022
2026-04-02 09:50:00,378,179,46.16,49.9,26.13,98.96,216.58,296.07,0.0042
2026-04-02 09:55:00,371,173,46.55,47.93,22.87,100.39,205.41,309.98,0.0065
2026-04-02 10:00:00,382,175,48.29,47.07,23.24,100.63,193.71,312.59,0.0026
2026-04-02 10:05:00,370,170,47.91,47.95,24.67,103.49,212.81,312.84,0.0029
2026-04-02 10:10:00,392,179,49.83,50.34,26.9,110.12,233.56,341.77,0.0079
2026-04-02 10:15:00,363,170,47.68,50.26,27.03,108.43,232.12,309.77,0.0043
2026-04-02 10:20:00,345,165,47.4,48.23,25.93,103.01,215.28,347.46,0.0068
2026-04-02 10:25:00,382,181,45.44,51.3,26.56,101.69,217.8,333.46,0.0056
2026-04-02 10:30:00,370,178,46.14,50.71,28.76,101.08,228.64,328.37,0.006
2026-04-02 10:35:00,392,190,50.42,52.15,29.03,115.56,272.98,406.57,0.0147
2026-04-02 10:40:00,374,180,47.21,51.74,28.82,111.92,236.5,431.0,0.0176
2026-04-02 10:45:00,403,187,47.62,52.45,27.92,116.24,272.56,400.53,0.0152
2026-04-02 10:50:00,412,190,50.19,55.58,29.54,113.72,262.09,391.6,0.0147
2026-04-02 10:55:00,375,172,45.74,54.39,28.96,111.53,223.9,379.03,0.0151
2026-04-02 11:00:00,418,191,47.67,55.58,28.24,110.28,231.06,381.3,0.0138
2026-04-02 11:05:00,409,187,47.66,53.6,28.22,108.72,229.02,381.11,0.0122
2026-04-02 11:10:00,426,195,47.75,54.33,28.74,108.92,226.4,384.94,0.0119
2026-04-02 11:15:00,406,186,48.14,53.31,28.79,105.1,216.53,345.95,0.0077
2026-04-02 11:20:00,421,190,47.9,55.12,28.49,103.86,221.88,361.51,0.0108
2026-04-02 11:25:00,413,187,48.21,53.21,28.93,105.35,229.63,350.2,0.0073
2026-04-02 11:30:00,387,175,46.92,52.06,26.96,99.94,205.39,328.68,0.0059
2026-04-02 11:35:00,387,175,49.34,50.48,26.72,102.07,207.67,348.52,0.0111
2026-04-02 11:40:00,403,184,51.35,52.06,27.2,102.31,207.69,330.67,0.0058
2026-04-02 11:45:00,401,180,49.31,51.95,27.82,105.37,214.01,347.03,0.0082
2026-04-02 11:50:00,382,171,45.58,52.94,26.09,99.0,208.43,326.12,0.0065
2026-04-02 11:55:00,369,166,46.19,50.4,25.78,103.29,227.62,294.72,0.0033
2026-04-02 12:00:00,463,207,51.43,57.13,27.27,110.94,240.79,378.9,0.0146
2026-04-02 12:05:00,491,221,52.97,56.78,27.51,112.1,254.71,361.56,0.0116
2026-04-02 12:10:00,461,206,49.51,53.9,26.77,112.05,247.24,363.36,0.0102
2026-04-02 12:15:00,538,240,56.47,56.96,27.03,116.02,260.7,431.59,0.0188
2026-04-02 12:20:00,567,252,57.67,59.52,29.15,118.69,286.45,442.3,0.0182
2026-04-02 12:25:00,495,222,53.05,54.76,27.82,108.43,247.25,398.68,0.0147
2026-04-02 12:30:00,441,197,49.61,51.0,25.51,102.16,220.02,371.62,0.012
2026-04-02 12:35:00,458,205,51.27,52.92,25.83,102.07,227.39,345.18,0.0112
2026-04-02 12:40:00,511,233,55.95,56.9,28.91,114.05,240.03,369.68,0.0147
2026-04-02 12:45:00,507,231,55.08,57.1,29.01,112.89,237.72,381.75,0.0159
2026-04-02 12:50:00,509,234,54.02,57.32,27.66,113.09,242.78,395.28,0.0181
2026-04-02 12:55:00,458,214,48.0,56.53,25.8,106.13,227.88,370.72,0.0154
2026-04-02 13:00:00,501,234,52.16,58.95,27.67,109.4,239.12,394.6,0.0158
2026-04-02 13:05:00,502,234,52.72,59.69,28.64,108.12,219.88,364.49,0.0124
2026-04-02 13:10:00,471,221,50.06,57.8,28.07,103.91,203.94,358.9,0.0101
2026-04-02 13:15:00,488,225,51.99,57.36,27.78,105.94,213.12,315.76,0.0041
2026-04-02 13:20:00,446,204,50.89,55.6,27.97,104.38,216.98,351.46,0.01
2026-04-02 13:25:00,471,214,54.2,56.24,28.04,108.31,217.14,349.26,0.0078
2026-04-02 13:30:00,517,239,54.51,58.79,27.61,109.86,244.13,342.26,0.0089
2026-04-02 13:35:00,482,220,51.86,57.17,28.54,105.11,229.95,385.82,0.0143
2026-04-02 13:40:00,517,234,56.13,57.21,29.41,108.7,242.92,391.49,0.0123
2026-04-02 13:45:00,499,224,57.09,54.95,28.01,108.65,238.85,377.6,0.0116
2026-04-02 13:50:00,456,206,52.1,54.09,27.13,100.78,200.31,312.01,0.0026
2026-04-02 13:55:00,491,222,56.32,55.68,28.01,107.93,228.39,366.23,0.0097
2026-04-02 14:00:00,485,221,53.13,55.12,26.98,106.41,232.24,370.25,0.0097
2026-04-02 14:05:00,468,215,53.77,54.78,27.25,109.49,235.66,366.75,0.0124
2026-04-02 14:10:00,439,198,50.88,53.07,25.5,100.42,223.02,285.69,0.0017
2026-04-02 14:15:00,463,207,54.63,55.14,27.5,103.76,228.76,360.86,0.0147
2026-04-02 14:20:00,448,204,52.11,54.46,26.92,93.91,208.42,309.97,0.006
2026-04-02 14:25:00,453,205,51.55,55.05,25.3,91.68,197.52,295.71,0.0014
2026-04-02 14:30:00,480,219,53.09,55.96,25.78,94.24,206.66,309.91,0.0061
2026-04-02 14:35:00,472,215,50.23,55.93,25.0,95.82,212.48,294.68,0.0034
2026-04-02 14:40:00,535,241,52.55,60.67,23.65,105.3,219.02,366.27,0.0114
2026-04-02 14:45:00,479,216,50.76,56.86,23.34,100.76,216.48,352.31,0.0086
2026-04-02 14:50:00,523,234,55.95,60.29,26.57,110.65,254.1,399.44,0.0139
2026-04-02 14:55:00,507,225,55.75,59.15,26.58,105.08,257.5,416.28,0.0169
2026-04-02 15:00:00,520,232,54.46,60.46,27.68,102.45,235.78,359.18,0.0099
2026-04-02 15:05:00,471,211,52.2,57.6,26.89,97.81,194.68,355.3,0.0092
2026-04-02 15:10:00,538,238,55.35,61.1,27.7,103.15,197.87,320.07,0.0084
2026-04-02 15:15:00,479,212,52.42,57.98,26.07,94.95,182.04,313.21,0.005
2026-04-02 15:20:00,501,221,55.75,60.2,26.01,99.89,218.89,383.52,0.0126
2026-04-02 15:25:00,470,206,53.78,58.29,26.74,95.16,226.13,319.52,0.0058
2026-04-02 15:30:00,459,202,54.8,57.79,27.72,100.32,223.94,371.69,0.0116
2026-04-02 15:35:00,514,226,57.42,60.15,28.32,104.37,232.92,347.18,0.0098
2026-04-02 15:40:00,453,202,52.25,58.02,25.15,94.95,179.47,348.2,0.0078
2026-04-02 15:45:00,502,226,55.38,60.9,27.13,102.18,215.73,354.86,0.0086
2026-04-02 15:50:00,498,227,52.81,60.2,25.97,98.07,207.96,315.43,0.0031
2026-04-02 15:55:00,546,247,55.93,62.35,27.41,108.35,231.84,351.0,0.0078
2026-04-02 16:00:00,575,258,57.95,64.64,26.92,104.32,217.31,352.12,0.0083
2026-04-02 16:05:00,512,230,53.65,60.02,25.98,102.48,210.33,335.54,0.0062
2026-04-02 16:10:00,532,239,55.9,59.12,26.42,103.21,205.45,346.11,0.0102
2026-04-02 16:15:00,503,224,51.86,57.7,23.48,98.81,192.31,329.81,0.0092
2026-04-02 16:20:00,495,219,50.43,58.58,25.83,99.95,188.9,332.75,0.0099
2026-04-02 16:25:00,528,234,55.46,61.87,27.21,107.17,209.65,366.73,0.0166
2026-04-02 16:30:00,521,230,52.22,60.94,26.57,102.64,195.69,332.03,0.0092
2026-04-02 16:35:00,505,225,53.1,59.73,27.29,102.64,213.99,346.7,0.0122
2026-04-02 16:40:00,473,212,50.83,58.19,26.71,101.49,199.81,342.12,0.0127
2026-04-02 16:45:00,506,229,53.83,59.46,27.89,104.58,216.51,362.05,0.0136
2026-04-02 16:50:00,473,212,54.23,57.95,26.52,103.8,207.98,354.3,0.0129
2026-04-02 16:55:00,507,228,55.84,59.5,27.17,106.01,211.09,348.37,0.0138
2026-04-02 17:00:00,510,228,56.67,60.47,25.8,100.8,199.73,340.38,0.0136
2026-04-02 17:05:00,536,237,58.07,62.3,26.7,102.74,225.55,346.89,0.011
2026-04-02 17:10:00,554,245,58.79,63.71,29.03,109.88,240.24,331.69,0.0085
2026-04-02 17:15:00,508,227,55.07,60.41,26.41,97.7,202.88,327.4,0.0099
2026-04-02 17:20:00,458,204,52.61,59.13,25.82,96.14,191.21,322.5,0.0047
2026-04-02 17:25:00,540,244,56.81,63.55,25.59,101.16,199.88,347.54,0.0089
2026-04-02 17:30:00,463,211,49.95,58.87,24.36,88.49,170.32,297.46,0.0014
2026-04-02 17:35:00,498,225,52.99,59.47,25.99,96.05,182.97,310.27,0.0028
2026-04-02 17:40:00,448,205,50.2,56.26,25.68,90.08,175.07,313.45,0.0028
2026-04-02 17:45:00,501,229,51.31,59.17,26.05,93.86,184.48,341.31,0.006
2026-04-02 17:50:00,547,248,55.39,60.76,25.13,96.81,194.75,322.3,0.0065
2026-04-02 17:55:00,463,214,48.45,55.75,22.51,87.65,186.59,267.95,0.0035
2026-04-02 18:00:00,319,148,40.47,47.52,21.7,74.25,147.38,227.92,0.0012
2026-04-02 18:05:00,309,144,37.55,47.13,22.44,75.61,146.07,228.11,0.0028
2026-04-02 18:10:00,335,153,43.34,46.89,23.29,83.6,178.83,260.78,0.0013
2026-04-02 18:15:00,328,152,42.25,46.74,23.38,83.33,160.89,263.51,0.0034
2026-04-02 18:20:00,299,140,39.06,45.08,21.6,82.29,154.85,218.48,0.002
2026-04-02 18:25:00,287,135,38.22,44.7,22.95,86.01,151.41,224.54,0.0048
2026-04-02 18:30:00,319,148,41.71,47.83,23.32,84.69,161.63,232.89,0.0046
2026-04-02 18:35:00,306,143,42.21,49.17,24.2,79.51,160.69,243.39,0.0051
2026-04-02 18:40:00,322,152,42.58,50.38,23.16,78.68,139.71,207.44,0.0014
2026-04-02 18:45:00,285,133,37.71,46.58,21.76,73.6,141.37,203.5,0.0026
2026-04-02 18:50:00,288,131,36.65,46.29,23.03,81.74,159.82,224.97,0.0034
2026-04-02 18:55:00,324,148,40.53,48.92,23.14,81.92,163.65,250.8,0.0036
2026-04-02 19:00:00,306,137,41.29,48.24,24.01,81.9,153.72,263.55,0.0061
2026-04-02 19:05:00,331,149,44.62,50.44,23.83,81.55,167.45,289.33,0.002
2026-04-02 19:10:00,294,131,41.74,47.88,22.18,75.37,164.18,228.02,0.0021
2026-04-02 19:15:00,309,140,43.78,48.1,22.85,74.89,155.27,218.75,0.0032
2026-04-02 19:20:00,335,151,47.68,51.17,25.29,78.44,161.92,244.33,0.0017
2026-04-02 19:25:00,313,144,46.58,49.55,24.52,82.73,170.21,281.95,0.0018
2026-04-02 19:30:00,323,146,47.1,48.68,25.12,87.6,177.34,296.68,0.0014
2026-04-02 19:35:00,303,140,43.07,48.95,25.65,83.21,164.64,266.48,0.0011
2026-04-02 19:40:00,319,151,44.96,47.98,24.69,86.79,184.27,297.82,0.0032
2026-04-02 19:45:00,312,145,44.27,44.09,22.21,77.85,160.88,247.66,0.004
2026-04-02 19:50:00,282,131,42.34,43.87,21.77,75.0,154.12,249.74,0.0012
2026-04-02 19:55:00,313,150,45.5,46.93,24.4,82.58,187.68,298.95,0.0014
2026-04-02 20:00:00,308,147,44.51,47.2,23.46,84.85,194.63,281.98,0.0018
2026-04-02 20:05:00,294,140,42.35,45.1,23.86,82.9,168.56,236.61,0.0026
2026-04-02 20:10:00,311,149,41.3,46.31,23.58,83.93,183.19,248.38,0.0023
2026-04-02 20:15:00,301,143,40.2,45.72,25.03,82.07,181.68,270.62,0.0033
2026-04-02 20:20:00,284,132,39.51,44.47,26.55,83.29,186.51,269.26,0.0039
2026-04-02 20:25:00,290,136,40.34,46.51,27.37,88.44,181.66,252.55,0.0073
2026-04-02 20:30:00,286,130,40.33,45.22,24.66,78.48,160.11,250.03,0.0053
2026-04-02 20:35:00,294,132,42.12,46.16,22.4,81.37,162.28,268.6,0.0016
2026-04-02 20:40:00,309,142,43.88,48.27,23.38,82.85,168.45,283.43,0.001
2026-04-02 20:45:00,297,135,42.13,47.77,24.09,77.94,170.23,268.27,0.0017
2026-04-02 20:50:00,332,149,42.75,50.76,25.24,82.66,174.92,260.75,0.0037
2026-04-02 20:55:00,297,135,40.96,48.96,23.75,83.32,155.9,273.16,0.0015
2026-04-02 21:00:00,312,140,45.23,49.8,23.11,83.08,161.61,259.94,0.0035
2026-04-02 21:05:00,323,143,45.33,50.33,24.49,86.62,167.16,250.85,0.0066
2026-04-02 21:10:00,318,141,43.58,50.21,26.14,82.64,177.26,231.82,0.0014
2026-04-02 21:15:00,331,147,44.76,50.09,25.31,79.39,160.1,247.32,0.0035
2026-04-02 21:20:00,286,124,41.96,45.96,24.77,75.07,146.58,222.61,0.0022
2026-04-02 21:25:00,299,132,43.06,47.69,27.63,86.24,168.52,287.17,0.0034
2026-04-02 21:30:00,301,134,44.47,48.76,27.14,87.05,188.22,301.3,0.0018
2026-04-02 21:35:00,337,150,46.43,50.71,27.11,94.08,208.62,326.49,0.0052
2026-04-02 21:40:00,308,136,45.41,48.14,26.6,93.88,204.84,334.79,0.0053
2026-04-02 21:45:00,333,149,46.2,47.83,25.94,90.91,195.12,285.05,0.0053
2026-04-02 21:50:00,325,147,46.93,47.64,27.06,96.66,205.94,324.27,0.0063
2026-04-02 21:55:00,308,139,46.21,45.48,25.62,90.15,188.94,302.98,0.0052
2026-04-02 22:00:00,129,60,33.77,34.29,21.16,71.57,152.54,192.68,0.0031
2026-04-02 22:05:00,146,68,34.62,35.79,19.9,72.96,138.77,193.03,0.0034
2026-04-02 22:10:00,150,72,36.99,35.75,20.1,72.69,120.7,202.29,0.0036
2026-04-02 22:15:00,110,53,33.83,34.37,18.46,66.15,119.63,181.07,0.003
2026-04-02 22:20:00,114,53,31.0,34.84,18.78,66.13,129.84,179.37,0.0024
2026-04-02 22:25:00,111,51,30.2,34.36,17.07,63.26,121.88,164.46,0.0014
2026-04-02 22:30:00,100,46,28.3,32.44,17.84,61.24,102.5,179.18,0.0025
2026-04-02 22:35:00,125,61,32.68,33.62,18.04,63.45,119.53,170.0,0.0029
2026-04-02 22:40:00,141,67,34.42,34.38,20.56,67.8,122.21,172.94,0.0012
2026-04-02 22:45:00,134,65,35.58,33.48,21.82,74.04,129.08,188.52,0.0019
2026-04-02 22:50:00,157,74,34.09,35.24,22.13,69.79,120.0,178.21,0.0019
2026-04-02 22:55:00,146,69,33.98,34.18,19.97,66.54,109.94,170.18,0.0012
2026-04-02 23:00:00,141,69,30.39,34.53,18.86,64.27,112.94,189.58,0.0011
2026-04-02 23:05:00,122,62,26.53,34.42,17.49,60.91,103.54,159.99,0.0028
2026-04-02 23:10:00,132,63,27.17,34.64,17.13,63.48,103.71,167.37,0.0038
2026-04-02 23:15:00,132,62,29.99,35.6,19.7,64.0,128.1,158.45,0.0046
2026-04-02 23:20:00,110,54,26.73,33.38,18.6,65.27,119.99,159.08,0.0035
2026-04-02 23:25:00,77,39,24.71,31.0,17.18,63.58,115.13,166.77,0.0034
2026-04-02 23:30:00,91,43,27.61,32.32,17.27,66.67,132.92,188.6,0.0022
2026-04-02 23:35:00,100,45,29.1,34.08,17.58,66.25,132.38,198.34,0.0036
2026-04-02 23:40:00,128,59,33.69,36.84,19.68,69.56,150.93,193.1,0.0032
2026-04-02 23:45:00,136,64,32.76,38.95,18.48,68.04,133.1,180.38,0.0027
2026-04-02 23:50:00,110,53,29.33,36.89,18.1,65.9,131.01,185.35,0.0016
2026-04-02 23:55:00,128,65,28.4,37.64,18.87,70.21,137.48,192.74,0.0036
2026-04-03 00:00:00,118,62,27.27,35.94,16.81,66.13,131.3,177.71,0.0049
2026-04-03 00:05:00,133,67,26.86,35.64,15.76,66.71,132.47,186.27,0.0036
2026-04-03 00:10:00,135,66,25.01,36.37,16.26,65.21,117.68,188.12,0.0024
2026-04-03 00:15:00,102,48,26.96,33.97,18.07,67.26,141.78,179.17,0.003
2026-04-03 00:20:00,146,68,30.06,38.03,20.7,73.52,130.66,200.42,0.0015
2026-04-03 00:25:00,104,48,31.04,34.23,19.36,70.85,123.57,194.06,0.0012
2026-04-03 00:30:00,122,60,29.9,36.09,21.0,68.31,127.25,173.19,0.0034
2026-04-03 00:35:00,163,81,31.61,37.53,20.97,75.12,143.51,206.14,0.0031
2026-04-03 00:40:00,164,82,30.4,37.1,20.23,76.36,144.61,200.76,0.0034
2026-04-03 00:45:00,143,69,28.27,36.9,19.91,75.48,145.33,199.31,0.0018
2026-04-03 00:50:00,141,66,29.92,36.34,20.83,73.53,133.66,209.17,0.0016
2026-04-03 00:55:00,139,67,30.52,35.99,20.02,71.42,137.82,204.62,0.0014
2026-04-03 01:00:00,151,71,32.38,36.23,19.91,71.65,136.66,192.25,0.0027
2026-04-03 01:05:00,107,53,30.78,36.01,18.41,69.59,140.5,191.18,0.0023
2026-04-03 01:10:00,142,70,33.81,37.35,19.77,77.4,150.94,221.52,0.0034
2026-04-03 01:15:00,121,60,29.68,36.38,20.04,72.75,140.04,191.9,0.0035
2026-04-03 01:20:00,124,59,28.68,36.42,20.83,78.31,152.11,195.18,0.0025
2026-04-03 01:25:00,125,59,28.89,36.81,19.33,79.59,158.09,210.18,0.0032
2026-04-03 01:30:00,137,65,35.22,36.92,19.99,81.78,163.24,209.37,0.0053
2026-04-03 01:35:00,153,74,35.74,37.77,21.62,84.73,164.13,213.51,0.006
2026-04-03 01:40:00,130,61,32.76,37.05,21.12,75.45,137.29,179.23,0.0026
2026-04-03 01:45:00,142,66,33.46,36.92,21.07,76.23,145.86,180.84,0.004
2026-04-03 01:50:00,101,47,28.6,35.89,20.02,68.47,113.62,163.46,0.0037
2026-04-03 01:55:00,132,62,30.66,38.8,21.34,72.56,131.12,204.26,0.0051
2026-04-03 02:00:00,143,65,32.38,39.76,21.88,78.77,149.38,232.96,0.0045
2026-04-03 02:05:00,129,56,30.59,38.68,20.6,79.06,162.74,242.18,0.0049
2026-04-03 02:10:00,133,59,29.22,35.63,20.61,81.07,152.44,223.57,0.0052
2026-04-03 02:15:00,141,60,29.65,36.9,19.51,80.18,151.49,188.63,0.0053
2026-04-03 02:20:00,157,70,30.3,37.62,21.14,84.16,159.59,205.66,0.0047
