timestamp,request_count,active_users,cpu_usage,memory_usage,db_query_time_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,error_rate,cpu_change_5m,memory_change_5m,db_change_5m,cpu_2h_mean,cpu_2h_std,memory_2h_mean,memory_2h_std,cpu_percentile,memory_percentile,cpu_memory_stress,cpu_load_stress
2026-04-01 12:10:00,499,222,48.89,54.38,19.85,97.59,193.01,241.79,0.00113,-0.921,-2.787,-0.01,47.59,2.36,53.42,1.94,80.0,81.3,0.2658,0.3052
2026-04-01 12:15:00,486,218,50.02,53.01,20.74,98.39,193.23,218.95,0.00164,0.613,-1.528,0.365,47.68,2.42,53.46,1.92,82.7,77.1,0.2651,0.304
2026-04-01 12:20:00,473,210,50.11,51.32,20.58,102.53,195.23,263.16,0.00326,0.396,-0.732,-0.326,47.82,2.46,53.47,1.91,82.9,69.4,0.2572,0.2963
2026-04-01 12:25:00,469,211,50.81,51.54,20.09,99.54,213.11,264.89,0.00192,1.029,0.613,-0.345,48.03,2.49,53.45,1.93,84.4,70.7,0.2619,0.2979
2026-04-01 12:30:00,498,226,52.17,52.55,19.89,100.13,209.47,269.39,0.00353,-0.053,0.273,-0.454,48.23,2.62,53.39,1.93,87.9,75.4,0.2741,0.3249
2026-04-01 12:35:00,508,234,50.7,52.09,19.18,94.32,202.63,236.33,0.00613,-2.049,-1.076,-0.763,48.32,2.67,53.3,1.94,84.2,73.4,0.2641,0.3219
2026-04-01 12:40:00,469,217,48.07,50.39,18.37,91.79,187.57,231.16,0.00458,0.921,1.1,0.388,48.19,2.6,53.16,2.03,77.8,64.0,0.2423,0.2819
2026-04-01 12:45:00,540,249,52.55,54.29,19.96,94.9,186.34,249.3,0.00301,2.035,3.127,0.726,48.38,2.75,53.23,2.04,88.9,81.0,0.2853,0.3544
2026-04-01 12:50:00,506,232,52.14,56.65,19.82,97.1,202.98,270.85,0.00103,-1.565,0.963,0.017,48.58,2.84,53.4,2.15,87.8,88.2,0.2954,0.3297
2026-04-01 12:55:00,497,227,49.42,56.21,19.99,99.55,184.35,300.59,0.00089,-2.377,-0.206,-0.094,48.56,2.83,53.51,2.22,81.3,86.9,0.2778,0.307
2026-04-01 13:00:00,504,229,47.39,56.24,19.63,100.08,180.25,308.93,0.0026,-0.034,-1.382,-0.566,48.48,2.84,53.65,2.29,75.6,87.0,0.2665,0.2984
2026-04-01 13:05:00,468,215,49.35,53.45,18.86,94.52,179.92,317.53,0.00344,3.725,-0.183,-0.264,48.56,2.84,53.68,2.28,81.1,78.6,0.2638,0.2888
2026-04-01 13:10:00,539,244,54.84,55.87,19.1,100.98,205.53,320.48,0.00358,0.715,0.792,-0.276,48.95,3.03,53.91,2.2,94.6,85.9,0.3064,0.3696
2026-04-01 13:15:00,488,221,50.78,55.03,18.31,97.52,179.23,296.25,0.00092,-1.286,0.944,0.087,49.07,3.04,54.05,2.16,84.3,83.2,0.2794,0.3096
2026-04-01 13:20:00,512,228,52.27,57.76,19.28,99.78,179.85,321.94,0.00447,0.744,0.933,0.501,49.28,3.08,54.26,2.26,88.1,91.8,0.3019,0.3343
2026-04-01 13:25:00,515,230,52.27,56.9,19.31,97.62,175.65,259.16,0.00183,0.651,-0.147,-0.376,49.5,3.1,54.4,2.32,88.1,89.1,0.2974,0.3364
2026-04-01 13:30:00,521,233,53.57,57.46,18.52,100.14,187.6,261.43,0.00116,-0.022,1.281,-0.488,49.84,3.08,54.55,2.4,91.6,91.0,0.3078,0.349
2026-04-01 13:35:00,507,227,52.22,59.46,18.33,96.16,167.72,274.37,0.00207,-2.11,1.116,-0.17,50.19,2.83,54.79,2.59,88.0,96.1,0.3105,0.3309
2026-04-01 13:40:00,479,214,49.35,59.7,18.18,95.48,164.48,255.59,0.00153,-0.354,0.122,0.156,50.31,2.73,55.04,2.76,81.1,96.5,0.2946,0.2958
2026-04-01 13:45:00,491,218,51.52,59.7,18.64,97.47,164.36,241.57,0.00192,3.426,-0.163,0.153,50.54,2.58,55.29,2.91,86.2,96.5,0.3076,0.3162
2026-04-01 13:50:00,520,233,56.2,59.37,18.49,102.97,180.85,270.09,0.00232,3.545,0.022,-0.039,51.06,2.4,55.58,2.95,97.0,96.0,0.3337,0.3653
2026-04-01 13:55:00,559,251,58.61,59.75,18.56,109.08,205.4,324.13,0.00413,-0.252,-1.834,-0.203,51.61,2.56,55.86,3.01,99.2,96.6,0.3502,0.4095
2026-04-01 14:00:00,517,235,55.7,55.7,18.08,101.59,189.96,323.82,0.00408,-2.77,-2.55,-0.618,51.7,2.66,55.72,2.94,96.2,85.3,0.3102,0.3598
2026-04-01 14:05:00,484,219,53.07,54.65,17.33,94.49,195.96,273.95,0.00131,-2.615,0.048,-0.646,51.75,2.68,55.56,2.88,90.3,82.1,0.29,0.3213
2026-04-01 14:10:00,464,209,50.47,55.8,16.79,92.33,183.47,244.27,0.00132,-0.1,1.274,0.03,51.82,2.62,55.62,2.87,83.6,85.6,0.2816,0.2925
2026-04-01 14:15:00,514,234,52.87,57.2,17.39,96.44,193.25,257.59,0.00145,0.969,0.056,0.611,51.93,2.6,55.79,2.83,89.7,90.1,0.3024,0.3396
2026-04-01 14:20:00,490,222,52.4,55.91,18.01,97.13,195.05,291.47,0.0015,-0.07,-1.213,0.399,52.03,2.58,55.99,2.67,88.5,86.0,0.293,0.3208
2026-04-01 14:25:00,463,209,52.73,54.77,18.18,94.01,180.52,309.45,0.00265,2.437,0.733,0.319,52.11,2.57,56.12,2.51,89.4,82.4,0.2888,0.3052
2026-04-01 14:30:00,520,235,57.28,57.38,18.65,97.58,203.35,276.36,0.00119,0.812,0.002,0.079,52.32,2.77,56.32,2.4,98.3,90.7,0.3286,0.3723
2026-04-01 14:35:00,480,217,54.35,54.77,18.34,94.69,185.74,312.07,0.00359,-0.867,-0.625,-0.122,52.47,2.78,56.43,2.25,93.5,82.4,0.2977,0.3258
2026-04-01 14:40:00,509,229,55.55,56.13,18.41,97.61,218.81,277.3,0.00099,0.07,0.73,0.173,52.79,2.68,56.67,1.86,95.9,86.7,0.3118,0.3531
2026-04-01 14:45:00,499,223,54.49,56.23,18.69,94.92,193.07,279.97,0.00097,1.308,1.608,0.305,52.87,2.71,56.75,1.79,93.9,87.0,0.3064,0.3397
2026-04-01 14:50:00,556,252,58.16,59.34,19.02,99.97,209.27,339.78,0.0061,0.17,0.619,-0.202,53.12,2.91,56.87,1.86,98.9,95.9,0.3451,0.4045
2026-04-01 14:55:00,506,229,54.83,57.47,18.28,95.74,192.85,286.55,0.002,-1.283,-0.949,-0.231,53.34,2.82,56.92,1.86,94.6,91.0,0.3151,0.3467
2026-04-01 15:00:00,525,236,55.6,57.44,18.56,99.0,187.5,300.32,0.00085,0.763,0.929,0.498,53.68,2.55,56.97,1.86,96.0,90.9,0.3194,0.3649
2026-04-01 15:05:00,567,255,56.36,59.33,19.28,101.89,179.14,282.12,0.00158,-2.333,-0.511,0.148,53.98,2.43,57.21,1.76,97.2,95.9,0.3344,0.3996
2026-04-01 15:10:00,491,221,50.93,56.42,18.85,97.97,178.91,300.89,0.00295,-1.991,-0.159,0.112,53.81,2.5,57.24,1.75,84.7,87.5,0.2874,0.3128
2026-04-01 15:15:00,526,240,52.38,59.01,19.51,101.35,206.67,259.44,0.00222,0.215,0.664,0.689,53.88,2.43,57.4,1.72,88.4,95.2,0.3091,0.3446
2026-04-01 15:20:00,490,223,51.36,57.75,20.23,95.53,196.58,214.63,0.00124,-1.011,-1.64,0.157,53.84,2.47,57.4,1.72,85.7,91.8,0.2966,0.3146
2026-04-01 15:25:00,474,214,50.35,55.73,19.82,94.0,197.18,235.52,0.00138,3.135,0.196,0.286,53.76,2.55,57.35,1.75,83.3,85.4,0.2806,0.2983
2026-04-01 15:30:00,527,242,57.63,58.14,20.8,103.15,212.56,285.02,0.00082,4.218,1.971,0.467,53.93,2.67,57.38,1.75,98.6,93.0,0.3351,0.38
2026-04-01 15:35:00,554,253,58.79,59.67,20.75,102.21,207.22,309.0,0.00354,-0.185,-0.241,-0.482,54.21,2.82,57.39,1.77,99.2,96.4,0.3508,0.4068
2026-04-01 15:40:00,499,228,57.26,57.66,19.84,98.49,202.22,299.0,0.00181,-0.15,-0.683,-0.402,54.54,2.68,57.31,1.7,98.3,91.5,0.3302,0.3569
2026-04-01 15:45:00,503,230,58.49,58.31,19.95,99.95,209.66,296.15,0.00114,0.047,0.383,-0.037,54.83,2.72,57.25,1.64,99.1,93.4,0.341,0.368
2026-04-01 15:50:00,499,225,57.35,58.43,19.76,99.05,192.23,292.08,0.00226,-1.542,-1.117,-0.371,54.87,2.76,57.21,1.59,98.4,93.7,0.3351,0.3581
2026-04-01 15:55:00,489,220,55.41,56.07,19.21,95.96,173.22,226.02,0.00182,-1.464,-1.167,-0.403,54.74,2.64,57.05,1.51,95.7,86.5,0.3107,0.3384
2026-04-01 16:00:00,511,232,54.43,56.09,18.96,96.55,172.03,242.91,0.00084,-2.323,-0.269,-0.007,54.69,2.64,57.07,1.5,93.7,86.6,0.3053,0.3475
2026-04-01 16:05:00,465,213,50.76,55.54,19.19,92.39,153.44,228.53,0.00202,-0.723,-0.456,-0.108,54.59,2.74,57.11,1.45,84.3,84.7,0.2819,0.2953
2026-04-01 16:10:00,480,219,52.98,55.18,18.74,92.06,165.93,244.08,0.00318,1.467,0.283,-0.293,54.7,2.62,57.08,1.48,90.0,83.6,0.2923,0.318
2026-04-01 16:15:00,491,224,53.69,56.1,18.61,95.23,180.51,254.31,0.00287,0.713,0.966,-0.132,54.73,2.6,57.04,1.49,91.9,86.6,0.3012,0.3294
2026-04-01 16:20:00,526,242,54.41,57.11,18.48,96.12,181.36,292.92,0.00328,-1.141,0.023,0.043,54.81,2.55,57.09,1.47,93.7,89.8,0.3107,0.358
2026-04-01 16:25:00,478,220,51.41,56.15,18.69,97.87,196.96,289.05,0.00362,-0.333,0.696,0.635,54.76,2.61,57.14,1.4,85.9,86.7,0.2887,0.3069
2026-04-01 16:30:00,508,234,53.74,58.5,19.75,96.85,190.16,289.24,0.002,-0.262,-0.516,0.12,54.61,2.56,57.19,1.43,92.0,94.0,0.3144,0.3411
2026-04-01 16:35:00,457,212,50.89,55.12,18.93,92.52,163.12,286.98,0.00262,-1.38,-1.159,-0.578,54.47,2.67,57.21,1.4,84.6,83.5,0.2805,0.2909
2026-04-01 16:40:00,466,214,50.98,56.19,18.59,90.74,165.11,256.16,0.00161,1.32,1.884,0.05,54.28,2.75,57.21,1.4,84.9,86.8,0.2864,0.2971
2026-04-01 16:45:00,512,232,53.53,58.89,19.03,96.53,168.38,285.89,0.00161,0.077,1.942,0.541,54.24,2.76,57.32,1.43,91.5,94.8,0.3152,0.3424
2026-04-01 16:50:00,532,243,51.14,60.07,19.67,95.23,168.25,274.03,0.00183,-1.245,-0.195,-0.284,53.95,2.7,57.35,1.48,85.3,97.0,0.3072,0.3402
2026-04-01 16:55:00,510,227,51.04,58.5,18.46,95.22,178.2,279.7,0.00184,-1.171,-2.331,-0.819,53.79,2.75,57.39,1.5,85.0,93.9,0.2985,0.3252
2026-04-01 17:00:00,484,215,48.79,55.41,18.04,93.63,178.37,298.47,0.00141,1.069,0.208,0.152,53.5,2.9,57.31,1.55,79.8,84.3,0.2703,0.2952
2026-04-01 17:05:00,534,235,53.18,58.91,18.77,95.51,181.7,279.45,0.0015,0.539,-0.195,-0.148,53.37,2.84,57.29,1.53,90.5,94.9,0.3133,0.3549
2026-04-01 17:10:00,462,205,49.87,55.02,17.74,88.96,166.03,255.37,0.00106,0.842,-0.666,0.066,53.33,2.89,57.23,1.59,82.3,83.2,0.2744,0.2878
2026-04-01 17:15:00,525,236,54.86,57.58,18.9,96.65,179.36,297.28,0.00343,3.03,1.566,0.669,53.43,2.9,57.17,1.55,94.7,91.3,0.3159,0.3597
2026-04-01 17:20:00,525,235,55.93,58.15,19.08,99.07,187.87,274.04,0.00205,2.458,0.416,0.128,53.62,2.9,57.19,1.55,96.6,93.1,0.3252,0.3672
2026-04-01 17:25:00,555,254,59.78,58.41,19.16,102.19,206.6,284.51,0.00126,0.569,0.178,0.385,54.01,3.08,57.3,1.54,99.5,93.7,0.3492,0.4148
2026-04-01 17:30:00,579,267,57.07,58.51,19.85,102.18,207.35,279.55,0.00105,-1.851,-0.569,-0.054,53.99,3.05,57.31,1.55,98.1,94.0,0.3339,0.4129
2026-04-01 17:35:00,562,259,56.07,57.27,19.05,103.62,200.01,280.74,0.00088,-3.098,-1.743,-0.766,53.88,2.91,57.21,1.47,96.8,90.4,0.3211,0.3938
2026-04-01 17:40:00,521,243,50.87,55.02,18.32,99.4,187.62,263.85,0.00127,-1.597,-1.304,-0.22,53.61,2.88,57.1,1.53,84.6,83.2,0.2799,0.3313
2026-04-01 17:45:00,525,243,52.88,54.67,18.61,96.61,194.36,260.54,0.00215,0.995,0.046,0.308,53.38,2.69,56.95,1.59,89.7,82.1,0.2891,0.3472
2026-04-01 17:50:00,521,240,52.86,55.11,18.93,96.42,197.41,248.87,0.00169,-1.124,-0.163,-0.097,53.19,2.55,56.81,1.6,89.7,83.4,0.2913,0.3439
2026-04-01 17:55:00,486,224,50.63,54.34,18.41,97.02,188.73,305.67,0.00224,-3.993,-3.135,-0.996,52.99,2.56,56.74,1.67,84.0,81.2,0.2751,0.3075
2026-04-01 18:00:00,367,169,44.87,48.84,16.94,86.17,160.13,248.95,0.00175,-4.875,-3.528,-0.724,52.59,3.02,56.44,2.32,65.6,55.3,0.2192,0.2061
2026-04-01 18:05:00,320,145,40.88,47.28,16.97,81.33,150.45,224.54,0.00219,0.41,-1.432,0.039,52.18,3.85,56.1,2.98,49.5,48.6,0.1933,0.1636
2026-04-01 18:10:00,345,154,45.69,45.98,17.02,82.37,156.81,214.55,0.00156,2.05,-0.08,-0.451,51.88,4.06,55.71,3.62,69.1,44.2,0.2101,0.1971
2026-04-01 18:15:00,346,154,44.98,47.12,16.07,78.38,152.65,189.21,0.00093,0.262,1.406,-0.271,51.51,4.28,55.34,4.02,66.0,47.9,0.212,0.1944
2026-04-01 18:20:00,369,166,46.22,48.79,16.48,81.1,163.62,216.0,0.00279,-0.49,0.881,0.474,51.17,4.36,54.99,4.22,71.3,55.0,0.2255,0.213
2026-04-01 18:25:00,335,150,44.0,48.89,17.01,79.85,154.47,191.9,0.00136,-0.075,0.597,0.536,50.86,4.6,54.69,4.39,61.5,55.5,0.2151,0.1844
2026-04-01 18:30:00,348,153,46.07,49.98,17.55,79.36,163.56,203.19,0.00193,-1.098,0.061,-0.239,50.54,4.66,54.33,4.41,70.6,61.6,0.2303,0.2005
2026-04-01 18:35:00,312,138,41.81,49.01,16.54,74.55,145.01,182.21,0.00204,-0.868,-0.461,-0.194,50.17,4.98,54.08,4.54,52.4,56.2,0.2049,0.1632
2026-04-01 18:40:00,331,149,44.33,49.06,17.16,80.65,144.65,217.33,0.00208,0.474,-1.039,0.101,49.89,5.12,53.78,4.63,63.0,56.4,0.2175,0.1835
2026-04-01 18:45:00,321,143,42.75,46.93,16.74,76.86,141.07,186.26,0.00127,-0.343,-0.251,-0.085,49.44,5.26,53.29,4.7,56.0,47.2,0.2006,0.1714
2026-04-01 18:50:00,349,159,43.65,48.56,17.0,79.61,149.28,216.9,0.00087,-0.047,-0.795,-0.291,49.13,5.37,52.81,4.56,59.9,53.9,0.2119,0.1902
2026-04-01 18:55:00,302,140,42.66,45.34,16.16,77.51,143.58,216.53,0.00179,-0.714,-1.23,-0.239,48.78,5.51,52.26,4.64,55.6,42.6,0.1934,0.1613
2026-04-01 19:00:00,305,139,42.22,46.1,16.52,79.25,149.93,239.43,0.00107,0.687,1.199,0.452,48.51,5.67,51.87,4.75,53.8,44.6,0.1946,0.1611
2026-04-01 19:05:00,321,144,44.03,47.74,17.06,84.22,149.82,242.8,0.00165,1.479,1.087,0.154,48.12,5.65,51.4,4.57,61.6,50.4,0.2102,0.1769
2026-04-01 19:10:00,330,148,45.18,48.27,16.83,82.58,147.4,235.89,0.00165,0.115,-0.07,0.111,47.93,5.67,51.12,4.55,66.8,52.6,0.2181,0.1863
2026-04-01 19:15:00,332,148,44.26,47.6,17.28,82.55,143.47,217.97,0.00294,-1.095,0.159,0.211,47.49,5.52,50.71,4.39,62.6,49.8,0.2107,0.1835
2026-04-01 19:20:00,306,132,42.99,48.59,17.25,83.98,156.95,188.74,0.00325,-1.339,0.158,0.16,46.95,5.29,50.31,4.11,57.0,54.1,0.2089,0.1644
2026-04-01 19:25:00,298,127,41.59,47.92,17.6,80.88,140.66,162.11,0.00347,0.058,0.756,0.02,46.19,4.63,49.87,3.75,51.7,51.1,0.1993,0.155
2026-04-01 19:30:00,325,139,43.1,50.1,17.29,81.72,148.26,205.9,0.00379,1.493,2.053,0.259,45.61,4.05,49.52,3.27,57.4,62.3,0.216,0.1749
2026-04-01 19:35:00,337,149,44.57,52.02,18.12,84.07,152.7,228.1,0.00475,-0.506,1.041,0.223,45.13,3.38,49.3,2.88,64.2,73.1,0.2319,0.1879
2026-04-01 19:40:00,322,143,42.09,52.18,17.73,81.55,143.56,217.49,0.00382,-0.849,0.039,-0.151,44.76,3.2,49.18,2.69,53.4,73.9,0.2196,0.1693
2026-04-01 19:45:00,319,140,42.87,52.1,17.82,83.77,161.82,211.28,0.00402,0.829,0.663,0.5,44.35,2.71,49.08,2.5,56.5,73.5,0.2234,0.1708
2026-04-01 19:50:00,325,143,43.75,53.51,18.73,80.22,170.4,202.09,0.00278,-0.852,0.375,0.203,43.97,2.02,49.01,2.35,60.3,78.8,0.2341,0.178
2026-04-01 19:55:00,322,142,41.17,52.85,18.22,79.07,150.84,164.01,0.0023,-1.011,0.223,-0.312,43.57,1.52,48.95,2.22,50.4,76.5,0.2176,0.1655
2026-04-01 20:00:00,341,150,41.73,53.96,18.11,82.79,146.48,190.82,0.00135,-0.833,-0.493,-0.302,43.44,1.54,49.16,2.45,52.1,80.1,0.2251,0.178
2026-04-01 20:05:00,307,134,39.5,51.86,17.62,78.15,143.19,218.53,0.00089,-0.377,-1.307,-0.049,43.38,1.66,49.35,2.47,45.8,72.3,0.2049,0.1516
2026-04-01 20:10:00,330,144,40.97,51.34,18.01,79.62,134.55,209.39,0.00091,0.586,-0.22,-0.026,43.19,1.65,49.58,2.39,49.7,69.6,0.2104,0.1691
2026-04-01 20:15:00,337,148,40.67,51.42,17.57,79.63,143.89,205.16,0.00119,0.284,-1.436,-0.624,43.01,1.68,49.75,2.36,48.8,70.0,0.2092,0.1711
2026-04-01 20:20:00,310,134,41.54,48.47,16.76,81.37,163.84,196.3,0.00151,1.486,-1.318,-0.439,42.81,1.56,49.74,2.37,51.6,53.5,0.2014,0.1607
2026-04-01 20:25:00,314,134,43.65,48.79,16.69,82.05,160.28,219.82,0.00142,0.17,-0.146,-0.156,42.8,1.55,49.74,2.37,59.9,55.0,0.2129,0.1713
2026-04-01 20:30:00,309,131,41.88,48.18,16.45,80.22,158.25,201.56,0.00088,-2.053,-0.122,-0.339,42.62,1.4,49.66,2.39,52.7,52.2,0.2018,0.1617
2026-04-01 20:35:00,295,123,39.54,48.54,16.01,75.8,157.25,207.1,0.0009,0.013,1.483,-0.003,42.53,1.52,49.64,2.4,45.9,53.8,0.1919,0.146
2026-04-01 20:40:00,327,137,41.91,51.15,16.44,80.04,160.24,250.82,0.00112,2.353,0.541,0.511,42.43,1.48,49.73,2.41,52.8,68.3,0.2143,0.1712
2026-04-01 20:45:00,325,139,44.25,49.62,17.03,79.16,152.95,224.81,0.00155,2.04,-1.069,0.504,42.49,1.52,49.84,2.34,62.5,59.5,0.2196,0.1798
2026-04-01 20:50:00,304,132,45.99,49.01,17.45,76.35,143.68,172.88,0.00224,0.389,0.3,-0.172,42.59,1.67,49.86,2.33,70.3,56.2,0.2254,0.1746
2026-04-01 20:55:00,325,143,45.03,50.23,16.69,77.82,140.7,212.85,0.00162,-2.02,1.505,-0.373,42.69,1.74,50.06,2.12,66.2,63.0,0.2261,0.1831
2026-04-01 21:00:00,341,150,41.95,52.02,16.71,74.95,128.97,195.41,0.00201,-2.582,0.932,0.291,42.68,1.75,50.31,1.98,52.9,73.0,0.2182,0.1786
2026-04-01 21:05:00,331,145,39.86,52.09,17.27,77.26,129.82,202.58,0.0012,-2.26,-0.009,0.065,42.5,1.81,50.49,1.93,46.7,73.5,0.2076,0.1651
2026-04-01 21:10:00,315,134,37.43,52.0,16.84,79.49,133.22,204.8,0.00425,0.473,0.281,-0.163,42.18,2.0,50.65,1.9,41.3,73.0,0.1946,0.1476
2026-04-01 21:15:00,336,145,40.81,52.65,16.95,85.23,150.85,242.18,0.0038,2.58,-0.299,0.679,42.03,1.96,50.86,1.82,49.3,75.9,0.2149,0.1714
2026-04-01 21:20:00,349,151,42.59,51.4,18.19,89.05,155.27,226.4,0.00362,1.471,-1.011,0.623,42.02,1.96,50.98,1.76,55.2,69.9,0.2189,0.1856
2026-04-01 21:25:00,353,152,43.75,50.63,18.19,90.4,156.93,228.09,0.00127,0.463,-1.064,-0.174,42.11,1.98,51.09,1.64,60.3,65.5,0.2215,0.1929
2026-04-01 21:30:00,313,133,43.52,49.27,17.85,85.71,144.88,207.35,0.00121,1.148,-1.228,0.036,42.13,2.0,51.05,1.67,59.3,57.5,0.2144,0.1701
2026-04-01 21:35:00,319,134,46.05,48.17,18.26,85.32,161.15,219.4,0.00244,1.076,-1.001,-0.064,42.19,2.09,50.89,1.75,70.5,52.2,0.2218,0.1837
2026-04-01 21:40:00,306,130,45.67,47.27,17.72,85.08,152.15,258.26,0.00184,0.494,-0.016,-0.31,42.34,2.21,50.69,1.88,69.0,48.5,0.2159,0.1749
2026-04-01 21:45:00,329,141,47.03,48.14,17.64,87.96,162.18,240.69,0.00132,-1.562,0.035,-0.369,42.51,2.41,50.52,1.92,74.4,52.0,0.2264,0.1937
2026-04-01 21:50:00,308,134,42.54,47.34,16.98,84.71,150.98,231.48,0.00175,-3.102,-0.437,-0.16,42.46,2.39,50.27,1.92,55.1,48.8,0.2014,0.1636
2026-04-01 21:55:00,292,126,40.83,47.27,17.32,83.29,162.83,231.42,0.00142,-4.738,-3.722,-0.309,42.44,2.4,50.03,1.93,49.3,48.5,0.193,0.149
2026-04-01 22:00:00,114,46,33.07,39.9,16.36,67.83,124.17,176.62,0.00092,-4.869,-3.626,-0.772,42.08,3.07,49.45,2.68,27.5,18.2,0.1319,0.0471
2026-04-01 22:05:00,102,41,31.09,40.02,15.78,62.69,111.93,158.06,0.00238,0.713,0.262,-0.42,41.73,3.78,48.95,3.25,16.3,19.0,0.1244,0.0397
2026-04-01 22:10:00,135,55,34.49,40.42,15.52,67.16,124.83,169.87,0.00119,0.056,-1.076,-0.497,41.46,4.06,48.5,3.64,33.8,22.2,0.1394,0.0582
2026-04-01 22:15:00,83,34,31.2,37.86,14.79,66.37,131.33,168.22,0.00163,-1.397,-1.055,-0.396,41.07,4.57,47.93,4.18,16.9,5.0,0.1181,0.0325
2026-04-01 22:20:00,79,35,31.7,38.31,14.73,63.88,117.74,170.26,0.00149,-0.307,0.005,-0.275,40.66,4.95,47.51,4.61,19.8,7.3,0.1214,0.0315
2026-04-01 22:25:00,95,40,30.59,37.87,14.24,65.23,106.17,152.13,0.00087,0.023,0.32,0.074,40.11,5.31,47.06,5.0,13.4,5.1,0.1159,0.0362
2026-04-01 22:30:00,96,40,31.75,38.95,14.88,67.93,108.64,186.86,0.00118,0.881,1.382,0.804,39.69,5.56,46.67,5.26,20.1,11.2,0.1236,0.0382
2026-04-01 22:35:00,131,59,32.35,40.64,15.84,71.96,115.83,173.34,0.00115,-0.077,-0.233,0.601,39.39,5.76,46.34,5.38,23.6,23.9,0.1315,0.0531
2026-04-01 22:40:00,111,51,31.59,38.48,16.08,68.83,108.53,188.28,0.00164,-0.082,-0.231,0.08,38.96,5.94,45.81,5.51,19.1,8.3,0.1216,0.044
2026-04-01 22:45:00,125,57,32.19,40.18,16.0,66.72,103.99,190.21,0.00104,0.627,0.573,-0.35,38.46,5.99,45.42,5.57,22.6,20.4,0.1293,0.0501
2026-04-01 22:50:00,105,49,32.84,39.63,15.38,64.94,113.01,189.51,0.00125,0.713,0.666,0.032,37.91,5.87,45.03,5.63,26.2,16.1,0.1302,0.0433
2026-04-01 22:55:00,107,51,33.61,41.51,16.07,68.41,124.86,195.83,0.00126,-1.394,1.278,-0.069,37.44,5.73,44.67,5.56,30.2,29.6,0.1395,0.045
2026-04-01 23:00:00,105,50,30.06,42.19,15.24,65.72,120.8,192.54,0.00221,-2.146,-0.644,-0.957,36.94,5.84,44.26,5.36,10.7,33.1,0.1268,0.0394
2026-04-01 23:05:00,109,52,29.32,40.22,14.15,65.01,106.82,158.58,0.00171,-0.115,-0.805,-0.097,36.5,6.0,43.76,5.15,7.4,20.8,0.1179,0.0399
2026-04-01 23:10:00,125,59,29.83,40.58,15.05,67.84,115.23,149.12,0.00174,1.543,0.586,0.406,36.19,6.15,43.29,4.87,9.7,23.4,0.121,0.0467
2026-04-01 23:15:00,141,69,32.4,41.39,14.97,69.43,121.85,204.73,0.00086,0.471,0.115,0.091,35.84,6.11,42.82,4.45,23.8,28.8,0.1341,0.057
2026-04-01 23:20:00,122,59,30.77,40.81,15.23,69.62,114.32,200.07,0.00144,-1.332,-0.696,-0.091,35.34,6.02,42.38,4.08,14.5,25.0,0.1256,0.047
2026-04-01 23:25:00,127,61,29.74,40.0,14.78,67.4,109.34,164.61,0.00196,-1.521,-0.573,-0.67,34.76,5.85,41.93,3.7,9.3,18.9,0.119,0.0472
2026-04-01 23:30:00,115,58,27.73,39.66,13.89,67.17,104.78,170.7,0.00159,0.896,0.348,-0.311,34.1,5.7,41.53,3.38,2.4,16.4,0.11,0.0398
2026-04-01 23:35:00,143,71,31.53,40.7,14.16,68.37,107.85,178.67,0.0009,-0.067,-0.35,-0.964,33.5,5.12,41.22,3.07,18.8,24.2,0.1283,0.0564
2026-04-01 23:40:00,120,60,27.59,38.96,11.96,64.28,91.2,168.78,0.00092,0.143,-0.444,-0.883,32.74,4.55,40.88,2.82,2.3,11.3,0.1075,0.0415
2026-04-01 23:45:00,145,72,31.82,39.81,12.4,66.7,95.81,168.78,0.00229,0.799,-0.088,0.452,32.11,3.39,40.53,2.36,20.5,17.5,0.1267,0.0577
2026-04-01 23:50:00,125,63,29.19,38.78,12.86,65.23,101.71,145.32,0.00275,-1.602,0.283,0.354,31.55,2.6,40.17,1.88,6.8,10.2,0.1132,0.0458
2026-04-01 23:55:00,112,54,28.62,40.37,13.1,65.74,103.6,146.52,0.00191,-0.315,1.68,0.36,31.04,1.77,39.88,1.13,4.8,21.9,0.1155,0.04
2026-04-02 00:00:00,128,62,28.56,42.14,13.58,67.58,121.93,157.96,0.00127,0.429,1.343,0.646,30.86,1.79,39.98,1.22,4.6,32.9,0.1204,0.0456
2026-04-02 00:05:00,149,69,29.47,43.06,14.4,71.23,135.43,168.89,0.00172,-0.138,-1.327,0.581,30.79,1.81,40.1,1.37,8.0,36.6,0.1269,0.055
2026-04-02 00:10:00,113,56,28.28,39.49,14.75,70.61,134.08,166.54,0.00088,-0.387,-1.153,0.507,30.53,1.7,40.07,1.37,3.7,15.2,0.1117,0.04
2026-04-02 00:15:00,108,54,28.7,40.75,15.41,67.52,134.33,153.97,0.00187,-0.92,-0.735,0.271,30.43,1.73,40.19,1.3,5.0,24.6,0.117,0.0386
2026-04-02 00:20:00,96,46,26.45,38.02,15.29,68.55,128.61,157.5,0.00207,0.07,-1.187,-0.309,30.21,1.89,40.17,1.32,0.9,5.8,0.1005,0.0318
2026-04-02 00:25:00,128,60,28.84,38.38,14.79,71.6,119.99,160.86,0.00225,1.155,-0.844,-0.734,30.13,1.91,40.2,1.28,5.5,7.7,0.1107,0.0463
